client_id,latency_ms,memory_spike_mb
1,2160.3147983551025,0
2,2634.300947189331,3.26171875
0,2247.8229999542236,0
4,2197.1945762634277,0
3,2153.498888015747,0.265625
2,2082.655906677246,0
4,2512.2852325439453,2.51171875
1,2641.991138458252,2.33203125
0,2750.6911754608154,2.08984375
3,2941.948175430298,3.7890625
2,2874.664783477783,2.734375
1,2271.1315155029297,3.08203125
4,2429.7962188720703,1.3046875
0,2317.8727626800537,3.19140625
2,2298.9158630371094,2.30859375
3,2399.4317054748535,3.35546875
1,2367.6767349243164,4.66015625
4,2418.0498123168945,2.76953125
0,2486.6561889648438,1.9609375
2,2351.03702545166,2.33203125
3,2457.122564315796,2.453125
1,2294.40975189209,3.26171875
4,2316.9283866882324,2.6875
0,2287.7542972564697,3.1328125
2,2346.4367389678955,2.703125
3,2276.0865688323975,4.1953125
1,2336.7934226989746,0
4,2323.1735229492188,2.75
0,2221.269130706787,0
2,2464.160442352295,2.359375
3,2450.9758949279785,2.94140625
1,2141.902446746826,2.71875
4,2155.8640003204346,0
0,2081.810474395752,2.328125
3,2056.985378265381,0.87109375
2,2086.437702178955,2.71484375
1,2002.6624202728271,2.33203125
4,2023.1924057006836,2.0546875
0,2063.072919845581,2.765625
3,2001.9922256469727,0
2,2028.8476943969727,2.33203125
4,2081.4170837402344,2.328125
1,2161.4620685577393,2.71484375
0,2264.942407608032,2.328125
3,2082.907199859619,0.87109375
2,2086.183786392212,0.27734375
4,1979.499340057373,2.765625
1,1953.4380435943604,3.265625
0,2059.471845626831,2.703125
3,2017.918348312378,2.875
2,2004.0051937103271,2.33203125
4,2065.199375152588,2.328125
1,2054.224729537964,0
0,2169.365406036377,3.1328125
3,2148.6072540283203,2.37109375
2,2180.5224418640137,2.71875
4,2066.391706466675,2.76953125
1,2089.6553993225098,2.0546875
0,2051.791191101074,0
3,2010.8978748321533,1.9765625
2,1994.4865703582764,2.33203125
1,1895.153284072876,2.71484375
4,1933.8881969451904,2.734375
3,1948.561668395996,0.87109375
0,2013.1652355194092,2.48828125
2,1971.7302322387695,0.27734375
4,2041.2225723266602,0
1,2065.157651901245,0.35546875
3,2078.5629749298096,0
0,2091.5446281433105,1.3671875
2,2091.8519496917725,2.33203125
1,2452.409505844116,3.25
4,2488.3153438568115,2.69921875
3,2453.0720710754395,4.25
2,2460.3211879730225,0.265625
0,2529.301643371582,2.48828125
4,2027.5042057037354,2.765625
1,2087.343454360962,2.68359375
2,2015.3594017028809,0
3,2145.641565322876,3.41796875
0,2066.638946533203,2.7578125
4,2025.1080989837646,0
1,2062.453269958496,0
2,1982.2611808776855,0.3046875
3,1972.8963375091553,0
0,1947.5603103637695,3.15625
0,2161.508083343506,2.66796875
2,2156.1477184295654,3.796875
1,2160.627603530884,2.34375
3,2155.643939971924,3.36328125
4,2167.0353412628174,1.92578125
2,2057.5501918792725,3.41796875
0,2086.256980895996,2.69921875
3,2063.8363361358643,2.75
4,2051.7287254333496,0
1,2118.6907291412354,3.05078125
2,2034.9767208099365,2.8203125
3,2074.5556354522705,2.6796875
4,2056.4191341400146,3.13671875
0,2127.2006034851074,2.765625
1,2064.8398399353027,3.265625
1,576.6892433166504,8.97265625
2,2129.9123764038086,2.44921875
3,2066.575765609741,2.39453125
0,2044.6100234985352,2.3828125
4,2154.4294357299805,1.95703125
1,1995.408535003662,0
3,560.9192848205566,7.25390625
2,2054.0294647216797,0
0,2067.996025085449,2.08984375
4,2026.1592864990234,2.703125
1,1989.316701889038,2.3984375
3,2019.7367668151855,0
2,1965.9323692321777,2.8125
0,2034.0118408203125,0
4,2035.0382328033447,3.1328125
1,2046.1206436157227,2.50390625
3,2074.5415687561035,2.39453125
2,2132.6801776885986,2.39453125
0,2054.628610610962,3.10546875
4,2039.4327640533447,2.39453125
1,2040.4157638549805,2.76953125
3,2029.0369987487793,2.05078125
2,1885.174036026001,0
0,1971.4787006378174,2.39453125
4,2056.647539138794,2.39453125
1,1985.9862327575684,2.3984375
3,2035.2699756622314,2.73828125
2,2092.4081802368164,1.9765625
0,2137.882709503174,2.3984375
4,2056.762933731079,2.0234375
1,2041.3062572479248,2.734375
3,1985.779047012329,2.39453125
1,652.4691581726074,10.015625
2,2022.6125717163086,2.8671875
0,1987.0185852050781,2.390625
4,2050.4090785980225,2.33203125
3,1935.744047164917,2.39453125
1,2075.0226974487305,2.5546875
2,2030.2495956420898,0
0,2065.8977031707764,2.39453125
4,2018.3663368225098,2.703125
3,2017.1689987182617,2.046875
1,2084.0704441070557,2.37890625
2,2034.2817306518555,2.8125
0,2027.106761932373,2.40234375
4,1946.9552040100098,3.1328125
3,1959.3167304992676,2.71875
1,1953.8426399230957,0
2,2001.035451889038,2.39453125
0,2019.7339057922363,2.39453125
4,1989.196538925171,0
3,2073.345899581909,2.8515625
1,1968.4386253356934,2.71484375
2,2147.7081775665283,2.39453125
0,2116.6975498199463,2.39453125
4,2142.3072814941406,2.39453125
3,2011.6429328918457,2.69140625
1,2118.5479164123535,0
2,2147.4997997283936,1.921875
0,2142.378330230713,2.39453125
4,2158.446788787842,0
3,2124.768018722534,0
2,1423.9754676818848,0.5078125
0,1381.2978267669678,0
4,1351.2635231018066,0
1,2146.730661392212,3.5625
3,2169.2636013031006,2.8203125
4,2191.2059783935547,3.8046875
0,2229.9163341522217,2.81640625
2,2215.1424884796143,1.9609375
4,1974.3411540985107,3.26171875
3,2012.2053623199463,2.87109375
1,2034.182071685791,0
0,2075.801134109497,0
2,2083.7836265563965,0.359375
1,2080.9359550476074,2.76953125
4,2123.85630607605,0
3,2112.1861934661865,2.3984375
0,2094.9409008026123,2.94140625
2,2082.659959793091,1.98828125
4,2042.358636856079,0.28125
1,2127.8469562530518,0.26171875
0,2088.285207748413,2.71484375
3,2172.8005409240723,2.87109375
2,2124.333381652832,0.36328125
4,2069.8041915893555,2.671875
1,2051.974058151245,2.70703125
0,2131.094217300415,0.32421875
3,2127.9356479644775,2.81640625
2,2122.166156768799,2.39453125
4,2019.6878910064697,2.390625
1,2045.5992221832275,0.078125
3,2004.7054290771484,2.390625
0,2063.875675201416,2.3125
2,2029.7269821166992,2.39453125
4,1977.8006076812744,2.0546875
1,1991.340160369873,0
3,2018.369197845459,1.9765625
2,1955.657720565796,1.9921875
0,2004.5275688171387,3.28515625
1,2157.4175357818604,2.34765625
4,2252.5792121887207,2.71484375
3,2166.7568683624268,2.8671875
0,2224.376916885376,2.39453125
2,2322.3607540130615,3.1015625
1,2068.870782852173,2.765625

3,2115.882158279419,3.78125
0,2061.553478240967,2.05078125
2,2090.928792953491,3.77734375
1,2093.9836502075195,0
4,2143.8488960266113,0.2890625
3,2103.0116081237793,3.41796875
0,2098.0236530303955,2.73828125
2,2055.582046508789,3.28125
4,2029.5994281768799,2.671875
1,2108.158826828003,3.13671875
3,2090.8327102661133,2.81640625
0,2103.7960052490234,1.5546875
2,2115.5529022216797,2.34765625
4,1989.3152713775635,2.390625
1,1962.3486995697021,2.390625
3,1952.1393775939941,2.390625
0,1951.4849185943604,0.28125
2,1952.338695526123,2.3515625
4,2034.6498489379883,2.0546875
1,2036.6442203521729,3.41015625
0,1997.4703788757324,1.74609375
3,2012.4282836914062,1.9765625
2,2012.202501296997,2.14453125
4,2044.0797805786133,0.27734375
1,2073.3203887939453,2.875
0,2051.023483276367,3.265625
3,2062.451124191284,0.87109375
2,2014.758825302124,2.34765625
4,2014.3566131591797,2.33203125
1,2043.961763381958,2.765625
0,2060.439109802246,2.6796875
3,2065.4287338256836,1.95703125
2,2057.067394256592,2.39453125
4,2000.6299018859863,0.30078125
1,2031.022071838379,0
0,1991.3153648376465,0
3,2014.87398147583,0.453125
2,1918.0092811584473,0
1,2231.987476348877,3.5625
3,2190.551519393921,2.82421875
4,2248.5780715942383,3.80078125
2,2339.909553527832,1.95703125
0,2321.5818405151367,3.31640625
1,1921.8409061431885,0
3,2006.8724155426025,0
4,2090.9078121185303,3.26171875
2,2062.093734741211,3.05859375
0,2064.086437225342,3.26171875
1,2112.2055053710938,0.39453125
2,1750.3013610839844,2.2578125
3,2122.812271118164,2.81640625
4,2049.8552322387695,3.28125
0,2088.824510574341,2.33203125
2,2109.374761581421,2.7890625
1,2200.4473209381104,0
3,2144.352912902832,2.453125
4,2186.601400375366,0
0,2077.329397201538,2.71875
1,1977.2677421569824,2.78515625
2,2073.497772216797,0
3,2059.6909523010254,2.81640625
4,2030.324935913086,2.67578125
0,1993.490219116211,3.625
1,2211.4219665527344,2.390625
2,2135.8988285064697,2.390625
3,2125.795602798462,2.390625
4,2121.859073638916,0
0,2122.1542358398438,3.28515625
1,2025.6609916687012,0
2,2035.6500148773193,0
4,2024.9912738800049,2.0546875
0,2044.6083545684814,2.05078125
3,2120.9499835968018,1.9765625
1,2302.899122238159,2.34765625
2,2323.704481124878,3.10546875
4,2223.7603664398193,2.71484375
3,2281.860589981079,2.25390625
0,2382.79128074646,2.73828125
1,1817.5482749938965,2.984375
2,2254.6486854553223,3.77734375
4,2284.4395637512207,3.28125
0,2345.5605506896973,2.37109375
3,2442.8627490997314,3.2890625
1,2065.0954246520996,0
2,2264.1139030456543,2.87890625
4,2170.0382232666016,2.37890625
3,1974.1079807281494,3.796875
0,2137.744426727295,4.66796875
1,1950.3839015960693,2.70703125
4,2219.6900844573975,2.671875
2,2332.193613052368,1.6484375
3,2238.1033897399902,3.40234375
0,2323.5204219818115,3.26171875
3,805.4869174957275,0.14453125
1,2151.827096939087,1.9609375
2,1938.4562969207764,0
4,2048.7186908721924,2.390625
0,1956.080675125122,2.65234375
3,1933.8457584381104,1.56640625
1,1926.0969161987305,2.94140625
2,2037.8870964050293,2.69921875
4,2025.888204574585,1.5625
0,2031.0726165771484,2.3359375
3,2051.344871520996,3.35546875
1,1987.184762954712,2.328125
2,1946.9046592712402,3.10546875
4,1949.6798515319824,0.3359375
0,1943.960428237915,2.73828125
3,1947.5741386413574,3.35546875
1,1907.0630073547363,0.39453125
4,1924.7238636016846,3.28125
2,1974.5547771453857,2.39453125
0,2018.8260078430176,2.375
3,2043.7886714935303,0.0390625
1,2023.2772827148438,0
4,1671.5755462646484,0
2,1653.2700061798096,0
0,1486.389398574829,0.00390625
1,1984.4613075256348,2.33984375
4,2068.079948425293,3.36328125
3,2080.1262855529785,4.2109375
2,2118.8411712646484,2.828125
0,2102.398157119751,3.56640625
1,1994.3046569824219,0
4,1946.1205005645752,3.32421875
2,2025.3643989562988,2.75390625
3,2049.300193786621,3.40234375
0,2056.0944080352783,2.84375
1,2348.7932682037354,2.3671875
4,2407.122850418091,3.39453125
0,2337.646007537842,2.83984375
2,2397.075414657593,0.36328125
3,2420.281171798706,0
1,2618.9653873443604,3.265625
4,2632.6231956481934,2.765625
2,2592.670202255249,2.39453125
0,2674.2920875549316,2.37890625
3,2730.8948040008545,4.73828125
1,2613.3909225463867,3.671875
4,2687.049627304077,2.37890625
0,2631.2968730926514,2.1328125
2,2693.303346633911,3.7890625
3,2600.5170345306396,3.4296875
0,1848.618507385254,4.15625
1,2348.2673168182373,2.31640625
4,2379.23264503479,2.671875
3,2282.56893157959,2.875
2,2409.686803817749,3.03515625
0,2091.379404067993,2.87109375
1,2148.5581398010254,2.34375
4,1975.1918315887451,3.37890625
3,2151.050090789795,2.85546875
2,2149.2490768432617,3.11328125
1,786.4904403686523,1.69140625
0,2012.7902030944824,0
4,2151.7772674560547,2.5625
3,2152.3540019989014,2.8125
2,2144.1454887390137,2.34765625
1,2099.423885345459,4.1640625
0,2109.534978866577,2.69921875
4,2293.631076812744,0
3,2276.707887649536,2.44921875
2,2258.913278579712,3.05859375
1,2223.3307361602783,2.9453125
4,759.5770359039307,1.98828125
0,2260.3278160095215,2.703125
2,2146.4874744415283,0
3,2187.178373336792,1.34375
1,2222.675085067749,3.109375
4,2162.092924118042,2.34375
0,2109.8334789276123,1.24609375
3,2437.472105026245,3.4140625
2,2503.8933753967285,3.10546875
1,2476.093053817749,3.265625
4,2447.181224822998,2.390625
0,2459.2554569244385,4.6328125
2,2068.789482116699,1.98828125
3,2151.2680053710938,2.8125
1,2449.78404045105,3.28515625
4,2479.7606468200684,0
0,2386.284112930298,3.03515625
2,2471.4624881744385,2.765625
3,2501.014232635498,3.83203125
1,2359.11226272583,2.39453125
4,2433.3739280700684,3.265625
0,2299.3197441101074,0.01171875
2,2127.6440620422363,2.328125
3,2228.6088466644287,3.41796875
1,2028.1341075897217,2.046875
4,2024.7561931610107,0.16796875
0,2031.761884689331,3.05859375
2,2044.7502136230469,2.69921875
3,2076.0347843170166,0
1,2016.247272491455,0.3046875
4,1996.5922832489014,2.7109375
0,1797.0986366271973,0
2,1448.5974311828613,0.38671875
3,1288.6481285095215,0
3,816.8826103210449,1.97265625
0,2212.090253829956,3.80078125
4,2285.128593444824,1.95703125
1,2304.6483993530273,2.34375
2,2347.127676010132,3.80859375
3,2331.3372135162354,1.12890625
0,2287.5301837921143,3.4140625
4,2309.6916675567627,2.69921875
2,2316.049814224243,3.66015625
1,2381.9072246551514,3.26171875
3,2216.6366577148438,2.39453125
0,2193.4406757354736,2.875
4,2341.996431350708,2.69921875
2,2297.3239421844482,3.265625
1,2266.5927410125732,3.66015625
3,2255.625009536743,4.203125
0,2336.5695476531982,0
4,2292.436361312866,2.75390625
2,2293.2748794555664,2.67578125
1,2277.3163318634033,3.265625
3,2173.945188522339,3.3125
0,2349.0140438079834,1.9140625
4,2281.670570373535,1.98828125
1,2323.8091468811035,4.16796875
2,2451.951503753662,0.9921875
3,2219.8116779327393,2.39453125
0,2313.7881755828857,4.73828125
4,2279.3009281158447,2.703125
1,2268.754482269287,4.6640625
2,2283.158540725708,3.265625
3,2192.3131942749023,2.39453125
0,2587.3870849609375,2.94140625
4,2505.6703090667725,3.1015625
1,2594.7835445404053,2.94140625
2,2572.2577571868896,3.25390625
3,2518.104314804077,3.78125
0,2352.3597717285156,2.8671875
1,2301.372766494751,2.71484375
4,2457.975149154663,2.39453125
2,2283.0989360809326,2.703125
3,2193.023443222046,1.58203125
3,862.1242046356201,1.90234375
0,2369.1396713256836,4.2578125
2,2212.2819423675537,0
1,2378.8108825683594,3.265625
4,2366.3816452026367,2.05859375
3,2213.9713764190674,2.88671875
0,2269.026041030884,3.35546875
2,2260.1325511932373,0.80078125
1,2238.4095191955566,3.65625
4,2470.1311588287354,4.11328125
3,2279.128313064575,2.0234375
2,2189.511299133301,2.046875
0,2297.5826263427734,0
1,2398.3044624328613,3.26171875
4,2255.7663917541504,2.875
3,2132.955312728882,2.39453125
2,2163.621664047241,2.71875
0,2245.852470397949,2.39453125
1,2196.800708770752,3.66796875
4,2194.146156311035,2.70703125
3,2036.3600254058838,2.328125
2,1978.3244132995605,0
0,1989.9988174438477,0
1,2003.4117698669434,3.66015625
4,1918.7686443328857,3.1015625
3,1955.2016258239746,0
2,2009.1190338134766,2.67578125
0,1963.390588760376,2.8671875
1,2033.1380367279053,3.265625
4,2051.0897636413574,2.39453125
3,2022.4812030792236,0.4140625
2,1812.6404285430908,0
0,1745.2938556671143,2.875
1,1689.9287700653076,2.66796875
4,1625.1945495605469,2.05859375
2,1678.7655353546143,0.00390625
0,1693.6047077178955,0
1,1602.1039485931396,0
4,1578.5541534423828,0.3203125
3,2133.300542831421,2.3359375
2,2183.396816253662,3.23046875
1,2308.5646629333496,3.80078125
4,2290.287494659424,4.625
0,2392.0512199401855,1.92578125
3,2277.0285606384277,3.2890625
2,2227.217435836792,3.28125
1,2198.9481449127197,3.359375
0,2197.1592903137207,3.13671875
4,2229.4399738311768,2.875
3,2091.334104537964,2.37109375
2,2061.0511302948,2.7734375
1,2060.033082962036,1.921875
0,2083.048105239868,0
4,2084.7134590148926,3.10546875
2,2146.3704109191895,3.2734375
3,2183.816909790039,3.28515625
1,2110.9509468078613,3.23828125
0,2097.085475921631,2.703125
4,2112.5075817108154,2.39453125
2,1961.9786739349365,3.26171875
1,1988.9976978302002,0
3,1993.678331375122,0
0,1967.496633529663,3.1171875
4,1991.7919635772705,2.046875
1,2034.0449810028076,2.39453125
2,2086.5631103515625,0
3,2119.248151779175,2.39453125
0,2098.552942276001,2.39453125
4,2065.293312072754,2.73046875
1,1998.1019496917725,0
2,2084.268093109131,2.0546875
0,2027.4631977081299,2.0234375
3,2160.787343978882,2.3984375
4,2119.314670562744,1.98828125
1,2041.3460731506348,2.8671875
0,2001.652479171753,2.328125
2,2081.0770988464355,2.71484375
3,2032.665491104126,2.390625
4,2017.90452003479,3.10546875
1,2034.0158939361572,0
0,2035.001277923584,2.703125
2,2039.9689674377441,2.64453125
4,2003.300666809082,2.05859375
3,2156.0330390930176,2.37109375
1,2288.23184967041,4.1953125
0,2309.077024459839,3.671875
2,2297.4579334259033,4.1953125
4,2227.339744567871,2.73046875
3,2367.2232627868652,2.67578125
1,2012.1653079986572,3.359375
0,1990.4375076293945,3.3125
2,1962.6569747924805,3.28125
4,1987.3578548431396,2.0546875
3,1873.2218742370605,2.39453125
1,2080.461263656616,2.39453125
0,2020.1902389526367,2.39453125
4,1943.5713291168213,2.328125
2,2051.807641983032,3.77734375
3,2002.7251243591309,2.39453125
1,2023.4453678131104,0
4,1961.0521793365479,2.76953125
0,2001.3668537139893,2.0234375
2,1986.7126941680908,2.94140625
3,1982.0804595947266,2.3984375
4,2042.4249172210693,2.73046875
0,2020.4741954803467,2.328125
1,2110.593318939209,2.34375
2,2070.9128379821777,2.71484375
3,2040.0874614715576,2.390625
3,752.0909309387207,0
0,1936.5894794464111,2.703125
2,1897.3984718322754,3.265625
1,2019.221544265747,3.1796875
4,2077.340841293335,1.98828125
3,2051.1364936828613,0
0,1948.6334323883057,0.4140625
2,1871.6731071472168,2.69140625
4,1877.7005672454834,0.390625
1,1891.7548656463623,0
0,1999.1202354431152,3.2421875
3,2071.9563961029053,3.31640625
4,2051.8946647644043,2.8203125
1,2055.8838844299316,2.34375
2,2040.9634113311768,3.1875
0,1987.9655838012695,2.34765625
2,1985.2204322814941,2.8125
1,2024.4803428649902,2.671875
3,2069.1797733306885,3.25
4,2124.6635913848877,2.37890625
1,1910.8562469482422,2.7734375
0,2013.9312744140625,2.39453125
2,1965.1801586151123,2.44921875
3,2099.910259246826,2.70703125
4,2018.0795192718506,1.95703125
1,1581.3524723052979,2.8359375
0,2094.5396423339844,1.98828125
2,2105.7634353637695,4.25390625
4,2023.5199928283691,2.859375
3,2123.256206512451,2.3671875
1,2024.7416496276855,3.10546875
0,1990.4468059539795,2.703125
4,1922.616958618164,2.75390625
2,2100.578546524048,3.4140625
3,1983.194351196289,3.265625
1,1921.7920303344727,2.66796875
0,2011.094331741333,3.10546875
2,1982.2759628295898,2.87109375
4,2045.0868606567383,2.69921875
3,1954.3867111206055,2.67578125
1,1986.3266944885254,0
0,2112.7350330352783,2.3984375
4,2028.7764072418213,2.69921875
3,2048.434257507324,3.4296875
2,2115.2169704437256,2.87109375
1,1959.5308303833008,2.66796875
0,2010.7128620147705,2.390625
4,2056.82635307312,2.703125
3,2010.758399963379,3.265625
2,2011.7113590240479,2.87109375
3,1013.3137702941895,2.04296875
1,1973.3097553253174,0
2,1111.814260482788,2.3046875
0,2039.3743515014648,2.39453125
4,2006.230115890503,2.703125
3,2044.1904067993164,0.9296875
1,2037.4510288238525,2.65625
2,2065.4773712158203,2.0625
0,1997.9751110076904,1.98828125
4,1978.1732559204102,2.69921875
3,2010.8072757720947,2.68359375
1,1973.4184741973877,2.66796875
2,1925.3251552581787,3.2890625
0,1980.149269104004,2.69921875
4,1961.0538482666016,2.69921875
3,2025.2845287322998,0
1,2036.8854999542236,2.375
2,2052.8464317321777,0
0,1984.5402240753174,3.10546875
4,2087.371826171875,2.69921875
3,1982.8777313232422,2.046875
1,1954.9553394317627,3.6640625
2,1940.8795833587646,2.87109375
4,2081.8164348602295,2.69921875
0,2230.342388153076,2.3984375
1,2124.8629093170166,3.28125
3,2277.6827812194824,2.7109375
2,2303.645372390747,4.25390625
4,2098.273277282715,2.69921875
0,2006.4506530761719,2.390625
3,788.1970405578613,0
1,2095.521926879883,2.390625
2,2229.7489643096924,2.88671875
0,2164.4654273986816,2.39453125
3,2148.268699645996,1.125
4,2184.915781021118,2.69921875
1,1799.1595268249512,0
2,1744.5263862609863,1.96875
0,1410.4862213134766,0
4,1399.0001678466797,0
1,2050.4543781280518,3.3828125
4,2126.5714168548584,3.3203125
0,2125.8983612060547,5.0625
2,2161.2961292266846,2.66796875
3,2138.9029026031494,3.359375
1,2005.7389736175537,2.87109375
4,2036.1547470092773,3.28515625
0,2095.7603454589844,2.875
3,2008.279800415039,2.75
2,2066.279411315918,3.0625
1,2050.6958961486816,2.875
4,2051.501750946045,2.37109375
0,2017.3571109771729,2.765625
3,2076.481342315674,2.65625
2,2062.520980834961,2.78515625
1,1262.416124343872,3.125
4,2011.920690536499,2.67578125
3,1946.3691711425781,3.09375
0,2054.1322231292725,0
2,2077.0318508148193,2.390625
1,1964.4155502319336,2.05859375
4,2017.8794860839844,2.3671875
0,2015.4478549957275,3.10546875
3,2094.4602489471436,1.98046875
2,2069.196939468384,2.39453125
1,1900.9120464324951,2.81640625
4,2039.6449565887451,2.65625
0,2006.4277648925781,1.98828125
3,2107.2158813476562,2.39453125
2,2100.611925125122,2.39453125
1,2113.8715744018555,1.9765625
4,2208.883762359619,2.67578125
0,2182.0807456970215,2.765625
3,2179.522752761841,3.43359375
2,2129.84037399292,2.0234375
1,1931.410551071167,2.8828125
4,1998.4016418457031,0
0,2035.7167720794678,0
3,2052.3743629455566,3.26171875
2,2050.434350967407,2.328125
1,1893.8143253326416,2.875
4,2025.411605834961,3.26171875
0,2044.5818901062012,2.765625
2,2033.2870483398438,2.703125
3,2100.2931594848633,0
1,1981.3103675842285,2.8125
4,1968.229055404663,0
0,1928.8504123687744,0
3,1929.5604228973389,2.66796875
2,2039.1216278076172,2.02734375
1,2094.834566116333,2.39453125
4,1999.9659061431885,0
0,1993.2036399841309,2.765625
3,2090.0847911834717,1.33984375
2,2000.274658203125,2.875
1,1941.5345191955566,0
4,2025.9301662445068,0
0,2090.402603149414,2.328125
3,2103.0917167663574,3.28515625
2,2178.5950660705566,4.63671875
1,2086.3683223724365,3.234375
4,1998.7094402313232,2.65234375
0,2001.5957355499268,3.10546875
3,1971.4245796203613,2.0546875
2,2060.159683227539,2.94140625
1,2057.262420654297,2.87109375
4,2106.5127849578857,2.65234375
0,2066.2357807159424,1.98828125
3,2019.270658493042,2.71484375
2,2040.9927368164062,2.328125
1,1961.3425731658936,2.34375
4,2021.5599536895752,2.65234375
0,2004.1530132293701,0.03125
3,1978.7752628326416,2.65625
2,1996.5462684631348,2.703125
1,2027.9223918914795,2.01171875
4,1779.097318649292,0
0,1777.0557403564453,0
3,1632.958173751831,0
2,1489.2487525939941,0.4140625
